,Arfgef1,Myo1b,Gm973,Cyp20a1,Cxcr1,Zp3r,Cacna1s,Atf6,Fmn2,Clic3,Pkn3,Lrrc55,Olfr1225,Lgr4,Mertk,Spinlw1,4930443G12Rik,Usp24,Akap9,Scarb1,Clcn1,Kbtbd2,Alms1,Tprkb,Zfp9,Fkbp4,Clec12a,Tmtc1,Crxos1,Herc2,Ttll13,St5,Acsm1,Acadsb,Muc5b,Efha2,Ntpcr,Dpy19l2,Ncapd3,Mpzl2,Mmp11,Ap3d1,Ric8b,Utp20,Ptprq,Osbp2,Abca13,Adamts2,Hic1,Plekhm1,Itgb1bp1,Fancm,Ppp1r36,Vmn1r200,Cntnap3,Naip1,Psme1,Dpysl2,2410089E03Rik,Zdhhc8,Dvl3,Prss41,Col11a2,Spink10,Olfr1475
Clcn1,0.0181390421662431,0.27529710342571,0.61142015949205,0.34942674542778,0.392156650619039,0.0361601371883728,0.031744431045837,0.0173954658580415,0.0173954658580415,0.0857479580786617,0.153666386205593,0.203417700575668,0.203417700575668,0.224655725715341,0.224655725715341,0.388938645440358,0.387486480634756,0.737797972149087,0.243765361916648,0.596734835871244,1,0.911140710156622,0.587500610855854,0.587500610855854,0.681760753661962,0.368906028503865,0.368906028503865,0.771417958576774,0.0502096598130789,0.168647147213085,0.458108069919619,0.087346288385341,0.811086555660015,0.802225261195058,0.857099799305573,0.979773157191176,0.302129801508876,0.590664651151381,0.590664651151381,0.262679489140055,0.488796359311912,0.488796359311912,0.488796359311912,0.488796359311912,0.523538479706795,0.873404837092338,0.911670453381653,0.3981993654305,0.0031992303518341,0.599456010531005,0.205976007386715,0.154088764865249,0.140914531288677,0.277601668839082,0.241013297748438,0.345520184430473,0.395192443804726,0.395192443804726,0.147698780906096,0.474232198360096,0.252230817585915,0.125604607249979,0.130419062149434,0.0811550096992345,0.166060870365565
Kbtbd2,0.0364126109837948,0.348642599404223,0.706319003897753,0.288181465255497,0.292281886403044,0.0431863176403387,0.0381692567347968,0.0196238354285199,0.0297890693928334,0.110335368913608,0.191533591559169,0.133494521434218,0.133494521434218,0.155752036547459,0.155752036547459,0.324329110531109,0.288472954204693,0.851555089432473,0.308255597706473,0.698136526759489,0.911140710156622,1,0.649902572014165,0.649902572014165,0.649902572014165,0.32206780283511,0.32206780283511,0.879247923468922,0.0724466172204939,0.192361753608597,0.52899626099796,0.108749179970368,0.93926743306423,0.922421820432041,0.974224027736986,0.950451785951224,0.246733987825243,0.673913276445796,0.673913276445796,0.186727077781403,0.481771008649328,0.481771008649328,0.481771008649328,0.481771008649328,0.443820544890644,0.95046301105695,0.992843130578087,0.419363495006421,0.00103973950265456,0.553076650835092,0.176274125445225,0.122849850416399,0.170925449794447,0.217651207410783,0.167897214860777,0.330182834513574,0.459954067682946,0.459954067682946,0.2107832258773,0.455731586264583,0.320238757166135,0.211821895945189,0.16113028173859,0.0523483307070249,0.133622614302806
Alms1,0.0441971766797834,0.346205166969442,0.813536161977928,0.250161755325483,0.321277660517511,0.0604283482900434,0.0681337701920178,0.0170974049619805,0.0170974049619805,0.0590524260009411,0.16128729312566,0.0434687351440847,0.0434687351440847,0.041420466299185,0.041420466299185,0.146976489498463,0.3155873696465,0.635274542793429,0.40228990759076,0.422484499242876,0.587500610855854,0.649902572014165,1,1,1,0.0699638318245151,0.0699638318245151,0.86082447672427,0.248319695547212,0.390402441270909,0.795402198307918,0.0862657831205968,0.964929760956176,0.947178285098975,0.892481201277975,0.938652527713533,0.332234116948597,0.66189572628353,0.66189572628353,0.301104200227886,0.886801813165219,0.886801813165219,0.886801813165219,0.886801813165219,0.841780076925155,0.427208777314782,0.458175065982878,0.124463215006579,0.000198336039241805,0.636172199144496,0.220900469535143,0.271964067861287,0.271964067861287,0.0230364929879236,0.0152981339637708,0.897180389554553,0.96652647410913,0.96652647410913,0.257635784545033,0.287958691996354,0.391234762438341,0.263124324819609,0.112373377744645,0.169667020689806,0.0172920583476204
Tprkb,0.0441971766797834,0.346205166969442,0.813536161977928,0.250161755325483,0.321277660517511,0.0604283482900434,0.0681337701920178,0.0170974049619805,0.0170974049619805,0.0590524260009411,0.16128729312566,0.0434687351440847,0.0434687351440847,0.041420466299185,0.041420466299185,0.146976489498463,0.3155873696465,0.635274542793429,0.40228990759076,0.422484499242876,0.587500610855854,0.649902572014165,1,1,1,0.0699638318245151,0.0699638318245151,0.86082447672427,0.248319695547212,0.390402441270909,0.795402198307918,0.0862657831205968,0.964929760956176,0.947178285098975,0.892481201277975,0.938652527713533,0.332234116948597,0.66189572628353,0.66189572628353,0.301104200227886,0.886801813165219,0.886801813165219,0.886801813165219,0.886801813165219,0.841780076925155,0.427208777314782,0.458175065982878,0.124463215006579,0.000198336039241805,0.636172199144496,0.220900469535143,0.271964067861287,0.271964067861287,0.0230364929879236,0.0152981339637708,0.897180389554553,0.96652647410913,0.96652647410913,0.257635784545033,0.287958691996354,0.391234762438341,0.263124324819609,0.112373377744645,0.169667020689806,0.0172920583476204
Zfp9,0.121363926028454,0.420053846180774,0.6283083114703,0.345677414640523,0.386819958661012,0.0604283482900434,0.0681337701920178,0.0170974049619805,0.0170974049619805,0.0849900621986339,0.202944369938809,0.0646376061709042,0.0646376061709042,0.0640186179327882,0.0640186179327882,0.146976489498463,0.3155873696465,0.858648955965273,0.467054959388851,0.940904872110148,0.681760753661962,0.649902572014165,1,1,1,0.200426033609208,0.200426033609208,0.715958497582051,0.322379174968492,0.390402441270909,0.795402198307918,0.0862657831205968,0.457803992712724,0.490643173936613,0.528872322399878,0.418265503256089,0.407644500031251,0.66189572628353,0.66189572628353,0.791179121225443,0.941383894909888,0.941383894909888,0.941383894909888,0.941383894909888,0.901182446754798,0.165512888718708,0.183755306262337,0.124463215006579,0.0097580148642057,0.915269986736371,0.220900469535143,0.271964067861287,0.271964067861287,0.0465936031648215,0.0152981339637708,0.626742694909588,0.528661756993007,0.528661756993007,0.316851291382037,0.287958691996354,0.520485338795194,0.263124324819609,0.112373377744645,0.169667020689806,0.0172920583476204
Fkbp4,0.391043818536763,0.05397870566723,0.209739522573232,0.0399795410208107,0.144706345846559,0.344295168610836,0.36730928865385,0.158420089961992,0.158420089961992,0.31592335389007,0.395671632347513,0.00105995858897459,5.15745439178044e-05,5.39736770458631e-05,0.000953058041170252,0.00264154403952445,0.790263309036513,0.341601444633544,0.946905060907381,0.320764463015125,0.368906028503865,0.32206780283511,0.0699638318245151,0.0699638318245151,0.200426033609208,1,1,0.388276533887538,0.654609447589919,0.927502996054023,0.624787150510537,0.406145968187898,0.0781887376911331,0.0968413609710192,0.103968558146417,0.124732165940285,0.78857547989455,0.701645985606002,0.701645985606002,0.698274941626379,0.574223893740831,0.574223893740831,0.574223893740831,0.574223893740831,0.626041731441204,0.0599755297467702,0.0578417400625242,0.425576379098564,0.0666313828417366,0.343763119515303,0.493868652044415,0.579282001022481,0.579282001022481,0.235130590818672,0.126396731705693,0.163023932052791,0.155381052414727,0.155381052414727,0.757027150279569,0.0649893761846089,0.831644887050141,0.904258059654242,0.00134548391311691,0.0146755416604101,0.000120445886791937
Clec12a,0.391043818536763,0.05397870566723,0.209739522573232,0.0399795410208107,0.144706345846559,0.344295168610836,0.36730928865385,0.158420089961992,0.158420089961992,0.31592335389007,0.395671632347513,0.00105995858897459,5.15745439178044e-05,5.39736770458631e-05,0.000953058041170252,0.00264154403952445,0.790263309036513,0.341601444633544,0.946905060907381,0.320764463015125,0.368906028503865,0.32206780283511,0.0699638318245151,0.0699638318245151,0.200426033609208,1,1,0.388276533887538,0.654609447589919,0.927502996054023,0.624787150510537,0.406145968187898,0.0781887376911331,0.0968413609710192,0.103968558146417,0.124732165940285,0.78857547989455,0.701645985606002,0.701645985606002,0.698274941626379,0.574223893740831,0.574223893740831,0.574223893740831,0.574223893740831,0.626041731441204,0.0599755297467702,0.0578417400625242,0.425576379098564,0.0666313828417366,0.343763119515303,0.493868652044415,0.579282001022481,0.579282001022481,0.235130590818672,0.126396731705693,0.163023932052791,0.155381052414727,0.155381052414727,0.757027150279569,0.0649893761846089,0.831644887050141,0.904258059654242,0.00134548391311691,0.0146755416604101,0.000120445886791937
Tmtc1,0.623567840429176,0.0245666264595104,0.717961863834265,0.0198079159272627,0.0723679969715344,0.728596735986349,0.804200606190229,0.868916519248362,0.868916519248362,0.539826553660572,0.850129939724217,0.148826373386378,0.048031642725667,0.0630390464816863,0.173409006536711,0.00112426825132576,0.358765634265845,0.829842817406815,0.717323677885079,0.83390227705036,0.771417958576774,0.879247923468922,0.86082447672427,0.86082447672427,0.715958497582051,0.388276533887538,0.388276533887538,1,0.464677572559166,0.510349872063485,0.596159490549455,0.946062451081646,0.574068968019328,0.540750501461819,0.587299919448507,0.761161820050645,0.721661003742413,0.606772594504359,0.606772594504359,0.14595261510817,0.601806430362434,0.601806430362434,0.601806430362434,0.601806430362434,0.565380015581954,0.134611436297667,0.122338185877292,0.0819612817742717,0.00494567560492481,0.126072508157996,0.673900311053879,0.641201311218294,0.641201311218294,0.472311474870881,0.478942685305007,0.0424392890440716,0.00889837319603518,0.00889837319603518,0.824823318581326,0.00501620755334998,0.579708378010163,0.606217006594937,0.0840849176345157,0.000196632257876034,0.0713895594022297
Crxos1,0.306007727071356,0.723979988088331,0.757603875085226,0.64069884460613,0.568070903708715,0.350959917190136,0.327017886217512,0.433608112143356,0.465678703567519,0.243344344866226,0.4824454684023,0.965765222949296,0.965765222949296,0.97265458377036,0.97265458377036,0.338596403966706,0.0543169079668452,0.698315188251759,0.825637336227684,0.584407024121824,0.0502096598130789,0.0724466172204939,0.248319695547212,0.248319695547212,0.322379174968492,0.654609447589919,0.654609447589919,0.464677572559166,1,0.893259532853981,0.335437727300875,0.704473884358501,0.740528834287278,0.673847887834428,0.742765591727185,0.600233647255855,0.683318180593978,0.143025857554292,0.143025857554292,0.363446590205926,0.16230248528662,0.16230248528662,0.16230248528662,0.16230248528662,0.187414122037117,0.642175769119483,0.602826385166959,0.0204739714236467,0.0267795582501661,0.465616521469739,0.878394095643961,0.916673875304368,0.927255487022204,0.322460686689533,0.252351691670941,0.312919784895784,0.267006074571582,0.267006074571582,0.491579442694841,0.323656075884169,0.928059651726017,0.0261396882946233,0.722827532163814,0.464903503013767,0.942010776160881
Herc2,0.294213557515624,0.727813302201594,0.865900499369185,0.635146142007637,0.628292623681829,0.302322951037868,0.326592112409551,0.317841691357426,0.363544861949655,0.334874685180654,0.597727198838554,0.639659807522703,0.639659807522703,0.656388692196889,0.656388692196889,0.374222928821614,0.0863318334362808,0.731969985447639,0.818730834901628,0.550137703363851,0.168647147213085,0.192361753608597,0.390402441270909,0.390402441270909,0.390402441270909,0.927502996054023,0.927502996054023,0.510349872063485,0.893259532853981,1,0.283784022095731,0.519712732111009,0.69000314410199,0.685038129004869,0.858256540174288,0.712526182121797,0.640244080914218,0.279750855616366,0.279750855616366,0.672125182668518,0.366853258366176,0.366853258366176,0.366853258366176,0.366853258366176,0.394584537152923,0.572356677700095,0.607371712670989,0.0513425807045684,0.0222299190161263,0.810795219774928,0.681392340092403,0.776942986878592,0.806531844958905,0.200118747559366,0.121724119590661,0.529453127448991,0.50958502155863,0.50958502155863,0.580117648589536,0.351706092186431,0.88737408301264,0.0213393663553483,0.865927470919726,0.496528958033989,0.721072420089861
Ttll13,0.0983304848231889,0.792200984274647,0.70880848881239,0.934350187407774,0.882291520016472,0.0746324999127021,0.0859231275260556,0.0585371692677658,0.080042530169964,0.128496348444715,0.288970156943968,0.340642648268396,0.340642648268396,0.352484487406298,0.352484487406298,0.667734922427747,0.251005384520465,0.815466129911937,0.522768674574014,0.960872421434607,0.458108069919619,0.52899626099796,0.795402198307918,0.795402198307918,0.795402198307918,0.624787150510537,0.624787150510537,0.596159490549455,0.335437727300875,0.283784022095731,1,0.100028584447706,0.807103345781617,0.851995368864245,0.730746324381577,0.439426390784977,0.31483216880159,0.608853362729912,0.608853362729912,0.937561492436915,0.737312193811496,0.737312193811496,0.737312193811496,0.737312193811496,0.798713523973533,0.305170841001581,0.305170755787623,0.211237379276787,0.13009377411949,0.715304460389774,0.246365088597566,0.289516122070837,0.329430046789636,0.0474933059757395,0.0236578845236456,0.858567181616461,0.832014846981835,0.832014846981835,0.333180149392662,0.800427446208702,0.406751722908794,0.432644948750607,0.559846161215569,0.934070447099373,0.315790723692352
St5,0.496316373231401,0.597530769395347,0.820745507235958,0.40406303564234,0.465731482228025,0.544845581569948,0.579696409898328,0.580080018986268,0.631083002325304,0.438805214729962,0.67123967433141,0.780498031879691,0.780498031879691,0.801607584084286,0.801607584084286,0.715032906823191,0.148280062510487,0.971494669916799,0.492121251258607,0.874731622956223,0.087346288385341,0.108749179970368,0.0862657831205968,0.0862657831205968,0.0862657831205968,0.406145968187898,0.406145968187898,0.946062451081646,0.704473884358501,0.519712732111009,0.100028584447706,1,0.02832576421454,0.11426399177235,0.551094476634254,0.757151306172374,0.353753238284076,0.0897594295088603,0.0897594295088603,0.21674868891099,0.273567454708167,0.273567454708167,0.273567454708167,0.273567454708167,0.319058097329265,0.679365819239837,0.709806047348097,0.139307999597238,0.0791168597648869,0.774838047451386,0.491183651910793,0.432635454948061,0.476987236483835,0.288593573159833,0.250085399448821,0.596619715731301,0.562777078773961,0.562777078773961,0.445646471577362,0.724753965439747,0.554212457443827,0.374701946281141,0.772645725573077,0.971405798043593,0.923610528653633
Acsm1,0.971110710036733,0.0806426609950714,0.368817477208262,0.0279107724907508,0.128227422112414,0.806473556850915,0.768090610337855,0.872134309793526,0.886062706044508,0.928678892995715,0.701215739314036,0.289970271124582,0.101951269955783,0.109145290055615,0.309904046645373,0.29673213310558,0.441121917705995,0.500852105492286,0.845907723482786,0.419478511926057,0.811086555660015,0.93926743306423,0.964929760956176,0.964929760956176,0.457803992712724,0.0781887376911331,0.0781887376911331,0.574068968019328,0.740528834287278,0.69000314410199,0.807103345781617,0.02832576421454,1,0.944927479445712,0.833475230290807,0.341736702401231,0.810198991645419,0.295987851727134,0.295987851727134,0.0550867077314994,0.660442014898394,0.660442014898394,0.660442014898394,0.660442014898394,0.72727718405384,0.295567490568687,0.252467733596724,0.4329744077314,0.415446859982773,0.453263042051768,0.956494891071824,0.883309850996124,0.895385735482014,0.638878379652447,0.618679796230074,0.196194517686155,0.205852473543759,0.205852473543759,0.897536830272956,0.315963866755983,0.806642289900747,0.811798739953199,0.354809401586072,0.487798719324101,0.397786049546904
Acadsb,0.950635733104462,0.0720939617521867,0.3243838225982,0.0257245049994535,0.0652525273945086,0.827352013012634,0.745366356767242,0.792998639045831,0.817514374413443,0.912139237682816,0.729449708565044,0.287579155018229,0.0991730757035125,0.138246501549067,0.356300221482234,0.293291225657124,0.444626654577428,0.488269834650119,0.858227856730283,0.440276033720154,0.802225261195058,0.922421820432041,0.947178285098975,0.947178285098975,0.490643173936613,0.0968413609710192,0.0968413609710192,0.540750501461819,0.673847887834428,0.685038129004869,0.851995368864245,0.11426399177235,0.944927479445712,1,0.779717666009665,0.388803329858987,0.815004249648525,0.268112111376677,0.268112111376677,0.0342948044148003,0.667832104734775,0.667832104734775,0.667832104734775,0.667832104734775,0.745312535529613,0.264915582022438,0.25395980348001,0.443270968896791,0.42711196033399,0.510772799281686,0.993456174391845,0.880381753652957,0.896003188816507,0.680622560128903,0.672712222463925,0.210855952806322,0.207369326619845,0.207369326619845,0.881533164505493,0.221226483982593,0.827220038875384,0.751889915809486,0.336823355005921,0.381372298032237,0.382532144110994
Muc5b,0.893206209157673,0.064622439988563,0.280349585887719,0.0201044249229558,0.0197994159958694,0.845249298547565,0.757510116844879,0.740328259249621,0.770350655694674,0.720067109963082,0.936852992338257,0.463430909506561,0.185898582372014,0.202401204424499,0.486522867733367,0.373363995518837,0.591482121279158,0.503636512648967,0.742923863229143,0.434524459733738,0.857099799305573,0.974224027736986,0.892481201277975,0.892481201277975,0.528872322399878,0.103968558146417,0.103968558146417,0.587299919448507,0.742765591727185,0.858256540174288,0.730746324381577,0.551094476634254,0.833475230290807,0.779717666009665,1,0.397494228320174,0.879532070930782,0.384278137370347,0.384278137370347,0.0523510247151507,0.808560551691576,0.808560551691576,0.808560551691576,0.808560551691576,0.760595093277235,0.233857426781183,0.160748486510072,0.337019475146831,0.362724098818591,0.419821285060847,0.860259298352232,0.986321524339348,0.985675343240404,0.50542264066878,0.647865667267753,0.138013253591111,0.126612486773968,0.126612486773968,0.727850817385599,0.326988454167775,0.896127316937914,0.793483557358995,0.372472577360296,0.353745907652643,0.340006957170839
Efha2,0.609414689550187,0.127293504204148,0.518500801589284,0.102919735763745,0.351818145176051,0.618835280672015,0.668711743989518,0.699472034797838,0.699472034797838,0.950375853350737,0.837108527774673,0.828225188225406,0.462641314994635,0.332524997500834,0.678592905454584,0.0456449681285829,0.572137071657359,0.757388781108666,0.845902973300537,0.567267977198765,0.979773157191176,0.950451785951224,0.938652527713533,0.938652527713533,0.418265503256089,0.124732165940285,0.124732165940285,0.761161820050645,0.600233647255855,0.712526182121797,0.439426390784977,0.757151306172374,0.341736702401231,0.388803329858987,0.397494228320174,1,0.97719572618608,0.742237790157274,0.742237790157274,0.281481443188344,0.52480249674063,0.52480249674063,0.52480249674063,0.52480249674063,0.556742944619368,0.366879342244699,0.289477245326162,0.226223231413345,0.359890678780626,0.0827965581222211,0.881375971154204,0.778164720912496,0.778164720912496,0.76720825520785,0.585239361048446,0.0490885145148461,0.108023794469132,0.108023794469132,0.857985462406923,0.270549658208331,0.558078721310259,0.609234131160799,0.52028324202119,0.0708186178807514,0.874308285409487
Ntpcr,0.248518473441335,0.796440663940242,0.565982316426845,0.886642442813201,0.850161542084077,0.245376997872957,0.271052068616578,0.354219219222582,0.387714278191829,0.140423884598079,0.343852874257919,0.990897284133952,0.990897284133952,0.913174339894832,0.913174339894832,0.72814063325783,0.0991711139256763,0.658890168077382,0.641587319460619,0.545818173951407,0.302129801508876,0.246733987825243,0.332234116948597,0.332234116948597,0.407644500031251,0.78857547989455,0.78857547989455,0.721661003742413,0.683318180593978,0.640244080914218,0.31483216880159,0.353753238284076,0.810198991645419,0.815004249648525,0.879532070930782,0.97719572618608,1,0.2369283928339,0.2369283928339,0.837912944742925,0.346510702326889,0.346510702326889,0.346510702326889,0.346510702326889,0.306164796711707,0.606294707173073,0.574925569341051,0.0396582719709906,0.0928482725072565,0.542945756267595,0.756957863302838,0.726777678668583,0.673511330390682,0.302832879979468,0.425432562339705,0.537836199000548,0.639559620188861,0.639559620188861,0.496584574473198,0.561959074810138,0.510620382062759,0.0212137090473037,0.967240285777314,0.324873488518808,0.96688610431783
Dpy19l2,0.0163251077734117,0.904276157711417,0.610581409929991,0.748850354411444,0.700319672908385,0.0432603207966883,0.0266749997314004,0.00638001818742092,0.00638001818742092,0.063888312933592,0.168292260832611,0.106100937582951,0.106100937582951,0.043465057796588,0.043465057796588,0.103754958344999,0.398957797735589,0.705309618091427,0.314697302621413,0.635114214534221,0.590664651151381,0.673913276445796,0.66189572628353,0.66189572628353,0.66189572628353,0.701645985606002,0.701645985606002,0.606772594504359,0.143025857554292,0.279750855616366,0.608853362729912,0.0897594295088603,0.295987851727134,0.268112111376677,0.384278137370347,0.742237790157274,0.2369283928339,1,1,0.65858496190562,0.576229738525939,0.576229738525939,0.576229738525939,0.576229738525939,0.543429456027524,0.249680799388032,0.228097313711749,0.186370859683263,0.00304770172410987,0.618761396854841,0.202168575865278,0.157574695196572,0.157574695196572,0.0651416838007199,0.0385225264780563,0.662760040213903,0.565078984093383,0.565078984093383,0.119297110188663,0.450460076993859,0.493006068438147,0.131081097337031,0.287027146303394,0.0458453299120178,0.0388988068565392
Ncapd3,0.0163251077734117,0.904276157711417,0.610581409929991,0.748850354411444,0.700319672908385,0.0432603207966883,0.0266749997314004,0.00638001818742092,0.00638001818742092,0.063888312933592,0.168292260832611,0.106100937582951,0.106100937582951,0.043465057796588,0.043465057796588,0.103754958344999,0.398957797735589,0.705309618091427,0.314697302621413,0.635114214534221,0.590664651151381,0.673913276445796,0.66189572628353,0.66189572628353,0.66189572628353,0.701645985606002,0.701645985606002,0.606772594504359,0.143025857554292,0.279750855616366,0.608853362729912,0.0897594295088603,0.295987851727134,0.268112111376677,0.384278137370347,0.742237790157274,0.2369283928339,1,1,0.65858496190562,0.576229738525939,0.576229738525939,0.576229738525939,0.576229738525939,0.543429456027524,0.249680799388032,0.228097313711749,0.186370859683263,0.00304770172410987,0.618761396854841,0.202168575865278,0.157574695196572,0.157574695196572,0.0651416838007199,0.0385225264780563,0.662760040213903,0.565078984093383,0.565078984093383,0.119297110188663,0.450460076993859,0.493006068438147,0.131081097337031,0.287027146303394,0.0458453299120178,0.0388988068565392
Mpzl2,0.0898539063985212,0.140299502136825,0.389317986061846,0.117743582632768,0.332720136522618,0.10396137399812,0.0880224014009718,0.0204519299779674,0.0191514984732998,0.175188221853909,0.375987278841797,0.0486629608970672,0.00993278709131981,0.0102958961384241,0.0474572814234982,0.0688792592502959,0.788809988585784,0.13196796762355,0.673663110017551,0.138685481147446,0.262679489140055,0.186727077781403,0.301104200227886,0.301104200227886,0.791179121225443,0.698274941626379,0.698274941626379,0.14595261510817,0.363446590205926,0.672125182668518,0.937561492436915,0.21674868891099,0.0550867077314994,0.0342948044148003,0.0523510247151507,0.281481443188344,0.837912944742925,0.65858496190562,0.65858496190562,1,0.857890085040478,0.857890085040478,0.857890085040478,0.857890085040478,0.908074348385554,0.0564370578996225,0.0562043221311932,0.551480231371731,0.111701630871028,0.15356858181096,0.34180770427793,0.397581861434617,0.381874159689243,0.316188630989144,0.257106990609276,0.407490999947509,0.318814291181423,0.318814291181423,0.380495766505603,0.0910486446097414,0.81952701782936,0.818653000998816,0.00669817676319378,2.48451619992127e-05,0.0351814426841851
Mmp11,0.0266923041982145,0.913183787470615,0.777841322220868,0.968082948066836,0.95511490568774,0.0960052908506133,0.0676669728958114,0.0275249713265225,0.0275249713265225,0.0628174460047139,0.132750975896381,0.500591195550276,0.500591195550276,0.497392022631685,0.497392022631685,0.763632633070834,0.414463439188987,0.993322382031879,0.41728038177095,0.874192213948144,0.488796359311912,0.481771008649328,0.886801813165219,0.886801813165219,0.941383894909888,0.574223893740831,0.574223893740831,0.601806430362434,0.16230248528662,0.366853258366176,0.737312193811496,0.273567454708167,0.660442014898394,0.667832104734775,0.808560551691576,0.52480249674063,0.346510702326889,0.576229738525939,0.576229738525939,0.857890085040478,1,1,1,1,0.88573249920951,0.20837685134605,0.147733254027535,0.158467534771346,0.13023938702231,0.900152596805072,0.39949892850823,0.350449109673671,0.350449109673671,0.080562637226068,0.0842608520485816,0.638629286858028,0.680734313563004,0.680734313563004,0.171576330937594,0.995498927434632,0.457461845773225,0.365760032544698,0.471344299119664,0.897176012130631,0.312162939115985
Ap3d1,0.0266923041982145,0.913183787470615,0.777841322220868,0.968082948066836,0.95511490568774,0.0960052908506133,0.0676669728958114,0.0275249713265225,0.0275249713265225,0.0628174460047139,0.132750975896381,0.500591195550276,0.500591195550276,0.497392022631685,0.497392022631685,0.763632633070834,0.414463439188987,0.993322382031879,0.41728038177095,0.874192213948144,0.488796359311912,0.481771008649328,0.886801813165219,0.886801813165219,0.941383894909888,0.574223893740831,0.574223893740831,0.601806430362434,0.16230248528662,0.366853258366176,0.737312193811496,0.273567454708167,0.660442014898394,0.667832104734775,0.808560551691576,0.52480249674063,0.346510702326889,0.576229738525939,0.576229738525939,0.857890085040478,1,1,1,1,0.88573249920951,0.20837685134605,0.147733254027535,0.158467534771346,0.13023938702231,0.900152596805072,0.39949892850823,0.350449109673671,0.350449109673671,0.080562637226068,0.0842608520485816,0.638629286858028,0.680734313563004,0.680734313563004,0.171576330937594,0.995498927434632,0.457461845773225,0.365760032544698,0.471344299119664,0.897176012130631,0.312162939115985
Ric8b,0.0266923041982145,0.913183787470615,0.777841322220868,0.968082948066836,0.95511490568774,0.0960052908506133,0.0676669728958114,0.0275249713265225,0.0275249713265225,0.0628174460047139,0.132750975896381,0.500591195550276,0.500591195550276,0.497392022631685,0.497392022631685,0.763632633070834,0.414463439188987,0.993322382031879,0.41728038177095,0.874192213948144,0.488796359311912,0.481771008649328,0.886801813165219,0.886801813165219,0.941383894909888,0.574223893740831,0.574223893740831,0.601806430362434,0.16230248528662,0.366853258366176,0.737312193811496,0.273567454708167,0.660442014898394,0.667832104734775,0.808560551691576,0.52480249674063,0.346510702326889,0.576229738525939,0.576229738525939,0.857890085040478,1,1,1,1,0.88573249920951,0.20837685134605,0.147733254027535,0.158467534771346,0.13023938702231,0.900152596805072,0.39949892850823,0.350449109673671,0.350449109673671,0.080562637226068,0.0842608520485816,0.638629286858028,0.680734313563004,0.680734313563004,0.171576330937594,0.995498927434632,0.457461845773225,0.365760032544698,0.471344299119664,0.897176012130631,0.312162939115985
Utp20,0.0266923041982145,0.913183787470615,0.777841322220868,0.968082948066836,0.95511490568774,0.0960052908506133,0.0676669728958114,0.0275249713265225,0.0275249713265225,0.0628174460047139,0.132750975896381,0.500591195550276,0.500591195550276,0.497392022631685,0.497392022631685,0.763632633070834,0.414463439188987,0.993322382031879,0.41728038177095,0.874192213948144,0.488796359311912,0.481771008649328,0.886801813165219,0.886801813165219,0.941383894909888,0.574223893740831,0.574223893740831,0.601806430362434,0.16230248528662,0.366853258366176,0.737312193811496,0.273567454708167,0.660442014898394,0.667832104734775,0.808560551691576,0.52480249674063,0.346510702326889,0.576229738525939,0.576229738525939,0.857890085040478,1,1,1,1,0.88573249920951,0.20837685134605,0.147733254027535,0.158467534771346,0.13023938702231,0.900152596805072,0.39949892850823,0.350449109673671,0.350449109673671,0.080562637226068,0.0842608520485816,0.638629286858028,0.680734313563004,0.680734313563004,0.171576330937594,0.995498927434632,0.457461845773225,0.365760032544698,0.471344299119664,0.897176012130631,0.312162939115985
Ptprq,0.074725257896332,0.988960836740059,0.987600252549589,0.8969725088183,0.952588160621697,0.0551546823818869,0.0489683642126524,0.018418480052203,0.0341000010635176,0.0553535828275793,0.101179762549723,0.525450972306127,0.525450972306127,0.521491343202259,0.521491343202259,0.748465954757765,0.36128746728369,0.897972669907695,0.567345819971464,0.932608009310689,0.523538479706795,0.443820544890644,0.841780076925155,0.841780076925155,0.901182446754798,0.626041731441204,0.626041731441204,0.565380015581954,0.187414122037117,0.394584537152923,0.798713523973533,0.319058097329265,0.72727718405384,0.745312535529613,0.760595093277235,0.556742944619368,0.306164796711707,0.543429456027524,0.543429456027524,0.908074348385554,0.88573249920951,0.88573249920951,0.88573249920951,0.88573249920951,1,0.261503285792339,0.176922106244273,0.166398469280944,0.152898233350495,0.807420120710452,0.376763244747472,0.32978507323779,0.376923029692927,0.0572525117421495,0.0468323340744671,0.808676968650238,0.828706238090036,0.828706238090036,0.243491503535202,0.930084875069083,0.500803822690416,0.450942233434769,0.439567103831546,0.999722357864591,0.438743699047616
