,Arfgef1,Myo1b,Gm973,Cyp20a1,Cxcr1,Zp3r,Cacna1s,Atf6,Fmn2,Clic3,Pkn3,Lrrc55,Olfr1225,Lgr4,Mertk,Spinlw1,4930443G12Rik,Usp24,Akap9,Scarb1,Clcn1,Kbtbd2,Alms1,Tprkb,Zfp9,Fkbp4,Clec12a,Tmtc1,Crxos1,Herc2,Ttll13,St5,Acsm1,Acadsb,Muc5b,Efha2,Ntpcr,Dpy19l2,Ncapd3,Mpzl2,Mmp11,Ap3d1,Ric8b,Utp20,Ptprq,Osbp2,Abca13,Adamts2,Hic1,Plekhm1,Itgb1bp1,Fancm,Ppp1r36,Vmn1r200,Cntnap3,Naip1,Psme1,Dpysl2,2410089E03Rik,Zdhhc8,Dvl3,Prss41,Col11a2,Spink10,Olfr1475
Alms1,0.892215421455035,0.261751314192802,0.16259286640736,0.261751314192802,0.303521248093676,0.683994316890565,0.683994316890565,0.683994316890565,0.843934848215476,0.501763501110994,0.0593837280031465,0.843934848215476,0.843934848215476,0.979893741431456,0.979893741431456,0.843934848215476,0.71322158690387,0.303521248093676,0.713994447329885,0.261751314192802,0.472872815541684,0.472872815541684,1,0.472872815541684,0.683994316890565,0.472872815541684,0.472872815541684,0.328356048036908,0.770318366728116,0.770318366728116,0.970487277106031,0.970487277106031,0.906989691064539,0.770318366728116,0.770318366728116,0.527718223048869,0.601121453162953,0.843934848215476,0.843934848215476,0.472872815541684,0.683994316890565,0.683994316890565,0.683994316890565,0.683994316890565,0.472872815541684,0.242230655708756,0.242230655708756,0.887531710093233,0.261751314192802,0.110468128260975,0.472872815541684,0.472872815541684,0.843934848215476,0.713994447329885,0.527718223048869,0.0692050660339212,0.0141066727948137,0.0141066727948137,0.935587503197374,0.380419471297095,0.683994316890565,0.16259286640736,0.16259286640736,0.552525156538234,0.937406587301463
Tprkb,0.892215421455035,0.261751314192802,0.16259286640736,0.261751314192802,0.303521248093676,0.683994316890565,0.683994316890565,0.683994316890565,0.843934848215476,0.501763501110994,0.0593837280031465,0.843934848215476,0.843934848215476,0.979893741431456,0.979893741431456,0.843934848215476,0.71322158690387,0.303521248093676,0.713994447329885,0.261751314192802,0.472872815541684,0.472872815541684,0.472872815541684,1,0.683994316890565,0.472872815541684,0.472872815541684,0.328356048036908,0.770318366728116,0.770318366728116,0.970487277106031,0.970487277106031,0.906989691064539,0.770318366728116,0.770318366728116,0.527718223048869,0.601121453162953,0.843934848215476,0.843934848215476,0.472872815541684,0.683994316890565,0.683994316890565,0.683994316890565,0.683994316890565,0.472872815541684,0.242230655708756,0.242230655708756,0.887531710093233,0.261751314192802,0.110468128260975,0.472872815541684,0.472872815541684,0.843934848215476,0.713994447329885,0.527718223048869,0.0692050660339212,0.0141066727948137,0.0141066727948137,0.935587503197374,0.380419471297095,0.683994316890565,0.16259286640736,0.16259286640736,0.552525156538234,0.937406587301463
Zfp9,0.71322158690387,0.261751314192802,0.16259286640736,0.261751314192802,0.110468128260975,0.683994316890565,0.683994316890565,0.683994316890565,0.843934848215476,0.242230655708756,0.0141066727948137,0.683994316890565,0.843934848215476,0.979893741431456,0.937406587301463,0.843934848215476,0.71322158690387,0.552525156538234,0.527718223048869,0.472872815541684,0.472872815541684,0.683994316890565,0.683994316890565,0.683994316890565,1,0.472872815541684,0.472872815541684,0.328356048036908,0.552525156538234,0.770318366728116,0.970487277106031,0.970487277106031,0.970487277106031,0.906989691064539,0.906989691064539,0.713994447329885,0.346011740586029,0.843934848215476,0.843934848215476,0.472872815541684,0.472872815541684,0.472872815541684,0.472872815541684,0.472872815541684,0.261751314192802,0.242230655708756,0.242230655708756,0.887531710093233,0.261751314192802,0.303521248093676,0.472872815541684,0.261751314192802,0.683994316890565,0.527718223048869,0.527718223048869,0.209809247177705,0.0593837280031465,0.0593837280031465,0.852447109017226,0.380419471297095,0.472872815541684,0.328356048036908,0.328356048036908,0.552525156538234,0.937406587301463
Fkbp4,0.42407770032122,0.0283267209065508,0.16259286640736,0.0283267209065508,0.019599184046302,0.683994316890565,0.683994316890565,0.472872815541684,0.683994316890565,0.242230655708756,0.0141066727948137,0.683994316890565,0.683994316890565,0.937406587301463,0.937406587301463,0.843934848215476,0.71322158690387,0.552525156538234,0.328356048036908,0.261751314192802,0.106928879870288,0.261751314192802,0.472872815541684,0.472872815541684,0.472872815541684,1,0.261751314192802,0.16259286640736,0.552525156538234,0.770318366728116,0.970487277106031,0.906989691064539,0.906989691064539,0.770318366728116,0.770318366728116,0.527718223048869,0.346011740586029,0.683994316890565,0.683994316890565,0.261751314192802,0.261751314192802,0.261751314192802,0.261751314192802,0.261751314192802,0.106928879870288,0.242230655708756,0.242230655708756,0.736578932665401,0.106928879870288,0.303521248093676,0.472872815541684,0.261751314192802,0.683994316890565,0.328356048036908,0.328356048036908,0.209809247177705,0.0593837280031465,0.0593837280031465,0.852447109017226,0.181406642610526,0.472872815541684,0.0593837280031465,0.0593837280031465,0.303521248093676,0.843934848215476
Clec12a,0.42407770032122,0.0283267209065508,0.16259286640736,0.0283267209065508,0.019599184046302,0.683994316890565,0.683994316890565,0.472872815541684,0.683994316890565,0.242230655708756,0.0141066727948137,0.683994316890565,0.683994316890565,0.937406587301463,0.937406587301463,0.843934848215476,0.71322158690387,0.552525156538234,0.328356048036908,0.261751314192802,0.106928879870288,0.261751314192802,0.472872815541684,0.472872815541684,0.472872815541684,0.261751314192802,1,0.16259286640736,0.552525156538234,0.770318366728116,0.970487277106031,0.906989691064539,0.906989691064539,0.770318366728116,0.770318366728116,0.527718223048869,0.346011740586029,0.683994316890565,0.683994316890565,0.261751314192802,0.261751314192802,0.261751314192802,0.261751314192802,0.261751314192802,0.106928879870288,0.242230655708756,0.242230655708756,0.736578932665401,0.106928879870288,0.303521248093676,0.472872815541684,0.261751314192802,0.683994316890565,0.328356048036908,0.328356048036908,0.209809247177705,0.0593837280031465,0.0593837280031465,0.852447109017226,0.181406642610526,0.472872815541684,0.0593837280031465,0.0593837280031465,0.303521248093676,0.843934848215476
Tmtc1,0.501763501110994,0.0593837280031465,0.166167570854305,0.0593837280031465,0.0571170262885003,0.713994447329885,0.713994447329885,0.328356048036908,0.527718223048869,0.465148890443931,0.166167570854305,0.328356048036908,0.328356048036908,0.328356048036908,0.328356048036908,0.713994447329885,0.501763501110994,0.380419471297095,0.678685898378059,0.328356048036908,0.0593837280031465,0.0593837280031465,0.328356048036908,0.328356048036908,0.328356048036908,0.16259286640736,0.16259286640736,1,0.787545171418371,0.787545171418371,0.787545171418371,0.787545171418371,0.787545171418371,0.787545171418371,0.787545171418371,0.166167570854305,0.644782756809602,0.527718223048869,0.527718223048869,0.328356048036908,0.16259286640736,0.16259286640736,0.16259286640736,0.16259286640736,0.0593837280031465,0.685889544373936,0.685889544373936,0.465148890443931,0.16259286640736,0.181406642610526,0.328356048036908,0.328356048036908,0.713994447329885,0.166167570854305,0.0206342387695871,0.0829495994471503,0.166167570854305,0.166167570854305,0.678685898378059,0.185789571360289,0.527718223048869,0.0206342387695871,0.00403452170854936,0.380419471297095,0.527718223048869
Crxos1,0.932652771472931,0.552525156538234,0.0571170262885003,0.552525156538234,0.520129320444539,0.770318366728116,0.770318366728116,0.552525156538234,0.552525156538234,0.912671859689453,0.181406642610526,0.303521248093676,0.552525156538234,0.770318366728116,0.552525156538234,0.906989691064539,0.343608915805817,0.231397738913074,0.787545171418371,0.770318366728116,0.552525156538234,0.552525156538234,0.770318366728116,0.770318366728116,0.552525156538234,0.552525156538234,0.552525156538234,0.787545171418371,1,0.520129320444539,0.520129320444539,0.931750789983198,0.931750789983198,0.931750789983198,0.931750789983198,0.181406642610526,0.42407770032122,0.906989691064539,0.906989691064539,0.770318366728116,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.110468128260975,0.976963522711913,0.912671859689453,0.912671859689453,0.552525156538234,0.0499093162361532,0.110468128260975,0.303521248093676,0.552525156538234,0.380419471297095,0.181406642610526,0.060557663927189,0.0571170262885003,0.0571170262885003,0.905611412124874,0.79687612697776,0.303521248093676,0.602907035343409,0.380419471297095,0.520129320444539,0.770318366728116
Herc2,0.736304819583893,0.303521248093676,0.0571170262885003,0.303521248093676,0.231397738913074,0.552525156538234,0.552525156538234,0.770318366728116,0.770318366728116,0.749020353814103,0.0571170262885003,0.552525156538234,0.770318366728116,0.970487277106031,0.906989691064539,0.770318366728116,0.343608915805817,0.0499093162361532,0.602907035343409,0.552525156538234,0.552525156538234,0.552525156538234,0.770318366728116,0.770318366728116,0.770318366728116,0.770318366728116,0.770318366728116,0.787545171418371,0.520129320444539,1,0.782612576382235,0.931750789983198,0.931750789983198,0.782612576382235,0.782612576382235,0.602907035343409,0.13493381373857,0.906989691064539,0.906989691064539,0.770318366728116,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.110468128260975,0.912671859689453,0.749020353814103,0.912671859689453,0.303521248093676,0.0499093162361532,0.303521248093676,0.552525156538234,0.770318366728116,0.602907035343409,0.380419471297095,0.060557663927189,0.0571170262885003,0.0571170262885003,0.905611412124874,0.584414044980607,0.303521248093676,0.602907035343409,0.380419471297095,0.231397738913074,0.770318366728116
Ttll13,0.932652771472931,0.552525156538234,0.0571170262885003,0.770318366728116,0.520129320444539,0.970487277106031,0.970487277106031,0.906989691064539,0.906989691064539,0.976963522711913,0.602907035343409,0.552525156538234,0.770318366728116,0.970487277106031,0.906989691064539,0.906989691064539,0.343608915805817,0.0499093162361532,0.602907035343409,0.770318366728116,0.770318366728116,0.906989691064539,0.970487277106031,0.970487277106031,0.970487277106031,0.970487277106031,0.970487277106031,0.787545171418371,0.520129320444539,0.782612576382235,1,0.931750789983198,0.931750789983198,0.931750789983198,0.782612576382235,0.602907035343409,0.13493381373857,0.970487277106031,0.970487277106031,0.906989691064539,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.110468128260975,0.976963522711913,0.976963522711913,0.995332569289758,0.770318366728116,0.520129320444539,0.110468128260975,0.552525156538234,0.770318366728116,0.787545171418371,0.380419471297095,0.501763501110994,0.380419471297095,0.380419471297095,0.787545171418371,0.79687612697776,0.770318366728116,0.602907035343409,0.602907035343409,0.520129320444539,0.970487277106031
St5,0.932652771472931,0.552525156538234,0.181406642610526,0.770318366728116,0.520129320444539,0.970487277106031,0.970487277106031,0.906989691064539,0.906989691064539,0.912671859689453,0.602907035343409,0.552525156538234,0.770318366728116,0.992707816412492,0.970487277106031,0.906989691064539,0.343608915805817,0.231397738913074,0.380419471297095,0.552525156538234,0.552525156538234,0.770318366728116,0.970487277106031,0.970487277106031,0.970487277106031,0.906989691064539,0.906989691064539,0.787545171418371,0.931750789983198,0.931750789983198,0.931750789983198,1,0.782612576382235,0.782612576382235,0.520129320444539,0.602907035343409,0.42407770032122,0.770318366728116,0.770318366728116,0.552525156538234,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.110468128260975,0.912671859689453,0.976963522711913,0.976963522711913,0.770318366728116,0.782612576382235,0.552525156538234,0.770318366728116,0.906989691064539,0.602907035343409,0.181406642610526,0.501763501110994,0.380419471297095,0.380419471297095,0.787545171418371,0.584414044980607,0.906989691064539,0.380419471297095,0.380419471297095,0.231397738913074,0.906989691064539
Acsm1,0.932652771472931,0.303521248093676,0.181406642610526,0.552525156538234,0.520129320444539,0.970487277106031,0.970487277106031,0.906989691064539,0.906989691064539,0.912671859689453,0.602907035343409,0.552525156538234,0.552525156538234,0.970487277106031,0.970487277106031,0.906989691064539,0.343608915805817,0.231397738913074,0.380419471297095,0.552525156538234,0.303521248093676,0.552525156538234,0.906989691064539,0.906989691064539,0.970487277106031,0.906989691064539,0.906989691064539,0.787545171418371,0.931750789983198,0.931750789983198,0.931750789983198,0.782612576382235,1,0.782612576382235,0.520129320444539,0.602907035343409,0.42407770032122,0.770318366728116,0.770318366728116,0.552525156538234,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.110468128260975,0.912671859689453,0.976963522711913,0.976963522711913,0.770318366728116,0.782612576382235,0.552525156538234,0.770318366728116,0.906989691064539,0.602907035343409,0.181406642610526,0.501763501110994,0.380419471297095,0.380419471297095,0.787545171418371,0.584414044980607,0.906989691064539,0.181406642610526,0.181406642610526,0.231397738913074,0.906989691064539
Acadsb,0.736304819583893,0.110468128260975,0.181406642610526,0.303521248093676,0.520129320444539,0.906989691064539,0.906989691064539,0.770318366728116,0.770318366728116,0.749020353814103,0.380419471297095,0.552525156538234,0.552525156538234,0.906989691064539,0.906989691064539,0.770318366728116,0.343608915805817,0.231397738913074,0.181406642610526,0.303521248093676,0.110468128260975,0.303521248093676,0.770318366728116,0.770318366728116,0.906989691064539,0.770318366728116,0.770318366728116,0.787545171418371,0.931750789983198,0.782612576382235,0.931750789983198,0.782612576382235,0.782612576382235,1,0.520129320444539,0.380419471297095,0.42407770032122,0.770318366728116,0.770318366728116,0.552525156538234,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.110468128260975,0.912671859689453,0.912671859689453,0.912671859689453,0.552525156538234,0.520129320444539,0.552525156538234,0.770318366728116,0.906989691064539,0.181406642610526,0.0571170262885003,0.242230655708756,0.181406642610526,0.181406642610526,0.787545171418371,0.584414044980607,0.770318366728116,0.181406642610526,0.0571170262885003,0.231397738913074,0.770318366728116
Muc5b,0.736304819583893,0.110468128260975,0.181406642610526,0.303521248093676,0.520129320444539,0.906989691064539,0.906989691064539,0.770318366728116,0.770318366728116,0.46263021853224,0.181406642610526,0.303521248093676,0.303521248093676,0.770318366728116,0.770318366728116,0.770318366728116,0.343608915805817,0.231397738913074,0.0571170262885003,0.303521248093676,0.110468128260975,0.303521248093676,0.770318366728116,0.770318366728116,0.906989691064539,0.770318366728116,0.770318366728116,0.787545171418371,0.931750789983198,0.782612576382235,0.782612576382235,0.520129320444539,0.520129320444539,0.520129320444539,1,0.380419471297095,0.42407770032122,0.770318366728116,0.770318366728116,0.552525156538234,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.110468128260975,0.46263021853224,0.46263021853224,0.46263021853224,0.552525156538234,0.520129320444539,0.552525156538234,0.770318366728116,0.906989691064539,0.0571170262885003,0.00879602204842905,0.242230655708756,0.0571170262885003,0.0571170262885003,0.380419471297095,0.329302937441623,0.770318366728116,0.181406642610526,0.0571170262885003,0.231397738913074,0.770318366728116
Efha2,0.736578932665401,0.328356048036908,0.068421303036211,0.328356048036908,0.181406642610526,0.328356048036908,0.328356048036908,0.0593837280031465,0.16259286640736,0.241595322892362,0.0206342387695871,0.328356048036908,0.328356048036908,0.713994447329885,0.713994447329885,0.935587503197374,0.060557663927189,0.181406642610526,0.500335940998258,0.328356048036908,0.0141066727948137,0.0141066727948137,0.527718223048869,0.527718223048869,0.713994447329885,0.527718223048869,0.527718223048869,0.166167570854305,0.181406642610526,0.602907035343409,0.602907035343409,0.602907035343409,0.602907035343409,0.380419471297095,0.380419471297095,1,0.209809247177705,0.527718223048869,0.527718223048869,0.328356048036908,0.0593837280031465,0.0593837280031465,0.0593837280031465,0.0593837280031465,0.0141066727948137,0.685889544373936,0.685889544373936,0.465148890443931,0.16259286640736,0.0571170262885003,0.16259286640736,0.328356048036908,0.713994447329885,0.166167570854305,0.068421303036211,0.0829495994471503,0.00403452170854936,0.00403452170854936,0.166167570854305,0.0702764601492313,0.16259286640736,0.068421303036211,0.0206342387695871,0.181406642610526,0.527718223048869
Ntpcr,0.392695903778076,0.132820916677419,0.0111949371525461,0.132820916677419,0.13493381373857,0.132820916677419,0.132820916677419,0.346011740586029,0.346011740586029,0.503543095001078,0.0111949371525461,0.132820916677419,0.346011740586029,0.346011740586029,0.132820916677419,0.346011740586029,0.392695903778076,0.13493381373857,0.644782756809602,0.346011740586029,0.346011740586029,0.346011740586029,0.601121453162953,0.601121453162953,0.346011740586029,0.346011740586029,0.346011740586029,0.644782756809602,0.42407770032122,0.13493381373857,0.13493381373857,0.42407770032122,0.42407770032122,0.42407770032122,0.42407770032122,0.209809247177705,1,0.601121453162953,0.601121453162953,0.601121453162953,0.0249444160589298,0.0249444160589298,0.0249444160589298,0.0249444160589298,0.0249444160589298,0.784088533644535,0.503543095001078,0.784088533644535,0.132820916677419,0.13493381373857,0.346011740586029,0.346011740586029,0.346011740586029,0.209809247177705,0.0111949371525461,0.0325804617912553,0.0692050660339212,0.0692050660339212,0.644782756809602,0.501763501110994,0.132820916677419,0.42178542249926,0.209809247177705,0.13493381373857,0.346011740586029
Dpy19l2,0.42407770032122,0.261751314192802,0.527718223048869,0.472872815541684,0.303521248093676,0.683994316890565,0.683994316890565,0.472872815541684,0.683994316890565,0.887531710093233,0.328356048036908,0.683994316890565,0.843934848215476,0.979893741431456,0.937406587301463,0.843934848215476,0.71322158690387,0.770318366728116,0.852447109017226,0.472872815541684,0.683994316890565,0.843934848215476,0.843934848215476,0.843934848215476,0.843934848215476,0.683994316890565,0.683994316890565,0.527718223048869,0.906989691064539,0.906989691064539,0.970487277106031,0.770318366728116,0.770318366728116,0.770318366728116,0.770318366728116,0.527718223048869,0.601121453162953,1,0.683994316890565,0.472872815541684,0.683994316890565,0.683994316890565,0.683994316890565,0.683994316890565,0.472872815541684,0.887531710093233,0.736578932665401,0.887531710093233,0.472872815541684,0.770318366728116,0.472872815541684,0.843934848215476,0.979893741431456,0.16259286640736,0.0593837280031465,0.42178542249926,0.16259286640736,0.16259286640736,0.852447109017226,0.602907035343409,0.683994316890565,0.713994447329885,0.328356048036908,0.770318366728116,0.683994316890565
Ncapd3,0.42407770032122,0.261751314192802,0.527718223048869,0.472872815541684,0.303521248093676,0.683994316890565,0.683994316890565,0.472872815541684,0.683994316890565,0.887531710093233,0.328356048036908,0.683994316890565,0.843934848215476,0.979893741431456,0.937406587301463,0.843934848215476,0.71322158690387,0.770318366728116,0.852447109017226,0.472872815541684,0.683994316890565,0.843934848215476,0.843934848215476,0.843934848215476,0.843934848215476,0.683994316890565,0.683994316890565,0.527718223048869,0.906989691064539,0.906989691064539,0.970487277106031,0.770318366728116,0.770318366728116,0.770318366728116,0.770318366728116,0.527718223048869,0.601121453162953,0.683994316890565,1,0.472872815541684,0.683994316890565,0.683994316890565,0.683994316890565,0.683994316890565,0.472872815541684,0.887531710093233,0.736578932665401,0.887531710093233,0.472872815541684,0.770318366728116,0.472872815541684,0.843934848215476,0.979893741431456,0.16259286640736,0.0593837280031465,0.42178542249926,0.16259286640736,0.16259286640736,0.852447109017226,0.602907035343409,0.683994316890565,0.713994447329885,0.328356048036908,0.770318366728116,0.683994316890565
Mpzl2,0.42407770032122,0.00362318523223324,0.16259286640736,0.00362318523223324,0.019599184046302,0.106928879870288,0.106928879870288,0.106928879870288,0.106928879870288,0.501763501110994,0.0593837280031465,0.261751314192802,0.261751314192802,0.472872815541684,0.472872815541684,0.261751314192802,0.71322158690387,0.552525156538234,0.713994447329885,0.261751314192802,0.261751314192802,0.261751314192802,0.472872815541684,0.472872815541684,0.472872815541684,0.261751314192802,0.261751314192802,0.328356048036908,0.770318366728116,0.770318366728116,0.906989691064539,0.552525156538234,0.552525156538234,0.552525156538234,0.552525156538234,0.328356048036908,0.601121453162953,0.472872815541684,0.472872815541684,1,0.261751314192802,0.261751314192802,0.261751314192802,0.261751314192802,0.261751314192802,0.736578932665401,0.501763501110994,0.736578932665401,0.106928879870288,0.303521248093676,0.261751314192802,0.261751314192802,0.261751314192802,0.16259286640736,0.0593837280031465,0.209809247177705,0.16259286640736,0.16259286640736,0.852447109017226,0.380419471297095,0.472872815541684,0.16259286640736,0.0593837280031465,0.303521248093676,0.261751314192802
Mmp11,0.42407770032122,0.261751314192802,0.00162606857065967,0.261751314192802,0.110468128260975,0.472872815541684,0.472872815541684,0.472872815541684,0.683994316890565,0.242230655708756,0.0593837280031465,0.261751314192802,0.472872815541684,0.683994316890565,0.472872815541684,0.472872815541684,0.42407770032122,0.110468128260975,0.527718223048869,0.261751314192802,0.106928879870288,0.106928879870288,0.683994316890565,0.683994316890565,0.472872815541684,0.261751314192802,0.261751314192802,0.16259286640736,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.0593837280031465,0.0249444160589298,0.683994316890565,0.683994316890565,0.261751314192802,1,0.0283267209065508,0.0283267209065508,0.0283267209065508,0.0283267209065508,0.060557663927189,0.060557663927189,0.242230655708756,0.106928879870288,0.110468128260975,0.0283267209065508,0.106928879870288,0.261751314192802,0.0593837280031465,0.0141066727948137,0.0111949371525461,0.0141066727948137,0.0141066727948137,0.328356048036908,0.0571170262885003,0.106928879870288,0.16259286640736,0.0593837280031465,0.019599184046302,0.683994316890565
Ap3d1,0.42407770032122,0.261751314192802,0.00162606857065967,0.261751314192802,0.110468128260975,0.472872815541684,0.472872815541684,0.472872815541684,0.683994316890565,0.242230655708756,0.0593837280031465,0.261751314192802,0.472872815541684,0.683994316890565,0.472872815541684,0.472872815541684,0.42407770032122,0.110468128260975,0.527718223048869,0.261751314192802,0.106928879870288,0.106928879870288,0.683994316890565,0.683994316890565,0.472872815541684,0.261751314192802,0.261751314192802,0.16259286640736,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.0593837280031465,0.0249444160589298,0.683994316890565,0.683994316890565,0.261751314192802,0.0283267209065508,1,0.0283267209065508,0.0283267209065508,0.0283267209065508,0.060557663927189,0.060557663927189,0.242230655708756,0.106928879870288,0.110468128260975,0.0283267209065508,0.106928879870288,0.261751314192802,0.0593837280031465,0.0141066727948137,0.0111949371525461,0.0141066727948137,0.0141066727948137,0.328356048036908,0.0571170262885003,0.106928879870288,0.16259286640736,0.0593837280031465,0.019599184046302,0.683994316890565
Ric8b,0.42407770032122,0.261751314192802,0.00162606857065967,0.261751314192802,0.110468128260975,0.472872815541684,0.472872815541684,0.472872815541684,0.683994316890565,0.242230655708756,0.0593837280031465,0.261751314192802,0.472872815541684,0.683994316890565,0.472872815541684,0.472872815541684,0.42407770032122,0.110468128260975,0.527718223048869,0.261751314192802,0.106928879870288,0.106928879870288,0.683994316890565,0.683994316890565,0.472872815541684,0.261751314192802,0.261751314192802,0.16259286640736,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.0593837280031465,0.0249444160589298,0.683994316890565,0.683994316890565,0.261751314192802,0.0283267209065508,0.0283267209065508,1,0.0283267209065508,0.0283267209065508,0.060557663927189,0.060557663927189,0.242230655708756,0.106928879870288,0.110468128260975,0.0283267209065508,0.106928879870288,0.261751314192802,0.0593837280031465,0.0141066727948137,0.0111949371525461,0.0141066727948137,0.0141066727948137,0.328356048036908,0.0571170262885003,0.106928879870288,0.16259286640736,0.0593837280031465,0.019599184046302,0.683994316890565
Utp20,0.42407770032122,0.261751314192802,0.00162606857065967,0.261751314192802,0.110468128260975,0.472872815541684,0.472872815541684,0.472872815541684,0.683994316890565,0.242230655708756,0.0593837280031465,0.261751314192802,0.472872815541684,0.683994316890565,0.472872815541684,0.472872815541684,0.42407770032122,0.110468128260975,0.527718223048869,0.261751314192802,0.106928879870288,0.106928879870288,0.683994316890565,0.683994316890565,0.472872815541684,0.261751314192802,0.261751314192802,0.16259286640736,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.303521248093676,0.0593837280031465,0.0249444160589298,0.683994316890565,0.683994316890565,0.261751314192802,0.0283267209065508,0.0283267209065508,0.0283267209065508,1,0.0283267209065508,0.060557663927189,0.060557663927189,0.242230655708756,0.106928879870288,0.110468128260975,0.0283267209065508,0.106928879870288,0.261751314192802,0.0593837280031465,0.0141066727948137,0.0111949371525461,0.0141066727948137,0.0141066727948137,0.328356048036908,0.0571170262885003,0.106928879870288,0.16259286640736,0.0593837280031465,0.019599184046302,0.683994316890565
Ptprq,0.13493381373857,0.0283267209065508,0.00162606857065967,0.0283267209065508,0.019599184046302,0.472872815541684,0.472872815541684,0.261751314192802,0.261751314192802,0.242230655708756,0.0593837280031465,0.0283267209065508,0.106928879870288,0.472872815541684,0.261751314192802,0.261751314192802,0.13493381373857,0.019599184046302,0.0593837280031465,0.106928879870288,0.106928879870288,0.106928879870288,0.472872815541684,0.472872815541684,0.261751314192802,0.106928879870288,0.106928879870288,0.0593837280031465,0.110468128260975,0.110468128260975,0.110468128260975,0.110468128260975,0.110468128260975,0.110468128260975,0.110468128260975,0.0141066727948137,0.0249444160589298,0.472872815541684,0.472872815541684,0.261751314192802,0.0283267209065508,0.0283267209065508,0.0283267209065508,0.0283267209065508,1,0.242230655708756,0.242230655708756,0.501763501110994,0.0283267209065508,0.019599184046302,0.00362318523223324,0.0283267209065508,0.106928879870288,0.16259286640736,0.0141066727948137,0.0111949371525461,0.0141066727948137,0.0141066727948137,0.16259286640736,0.00879602204842905,0.0283267209065508,0.0141066727948137,0.0141066727948137,0.019599184046302,0.261751314192802
Osbp2,0.448795318603516,0.060557663927189,0.465148890443931,0.060557663927189,0.15421007284408,0.736578932665401,0.736578932665401,0.960851630558181,0.960851630558181,0.919161200523376,0.685889544373936,0.736578932665401,0.736578932665401,0.887531710093233,0.887531710093233,0.736578932665401,0.448795318603516,0.46263021853224,0.685889544373936,0.501763501110994,0.242230655708756,0.242230655708756,0.242230655708756,0.242230655708756,0.242230655708756,0.242230655708756,0.242230655708756,0.685889544373936,0.976963522711913,0.912671859689453,0.976963522711913,0.912671859689453,0.912671859689453,0.912671859689453,0.46263021853224,0.685889544373936,0.784088533644535,0.887531710093233,0.887531710093233,0.736578932665401,0.060557663927189,0.060557663927189,0.060557663927189,0.060557663927189,0.242230655708756,1,0.919161200523376,0.919161200523376,0.242230655708756,0.749020353814103,0.501763501110994,0.242230655708756,0.242230655708756,0.847659118348668,0.241595322892362,0.455392119582655,0.685889544373936,0.685889544373936,0.847659118348668,0.682099038245219,0.501763501110994,0.685889544373936,0.465148890443931,0.749020353814103,0.736578932665401
Abca13,0.448795318603516,0.060557663927189,0.241595322892362,0.060557663927189,0.15421007284408,0.501763501110994,0.501763501110994,0.887531710093233,0.887531710093233,0.919161200523376,0.465148890443931,0.887531710093233,0.887531710093233,0.960851630558181,0.960851630558181,0.736578932665401,0.448795318603516,0.46263021853224,0.685889544373936,0.501763501110994,0.242230655708756,0.242230655708756,0.242230655708756,0.242230655708756,0.242230655708756,0.242230655708756,0.242230655708756,0.685889544373936,0.912671859689453,0.749020353814103,0.976963522711913,0.976963522711913,0.976963522711913,0.912671859689453,0.46263021853224,0.685889544373936,0.503543095001078,0.736578932665401,0.736578932665401,0.501763501110994,0.060557663927189,0.060557663927189,0.060557663927189,0.060557663927189,0.242230655708756,0.919161200523376,1,0.919161200523376,0.060557663927189,0.749020353814103,0.501763501110994,0.242230655708756,0.242230655708756,0.847659118348668,0.465148890443931,0.455392119582655,0.465148890443931,0.465148890443931,0.939043412310544,0.682099038245219,0.501763501110994,0.685889544373936,0.465148890443931,0.46263021853224,0.501763501110994
