,Arfgef1,Myo1b,Gm973,Cyp20a1,Cxcr1,Zp3r,Cacna1s,Atf6,Fmn2,Clic3,Pkn3,Lrrc55,Olfr1225,Lgr4,Mertk,Spinlw1,4930443G12Rik,Usp24,Akap9,Scarb1,Clcn1,Kbtbd2,Alms1,Tprkb,Zfp9,Fkbp4,Clec12a,Tmtc1,Crxos1,Herc2,Ttll13,St5,Acsm1,Acadsb,Muc5b,Efha2,Ntpcr,Dpy19l2,Ncapd3,Mpzl2,Mmp11,Ap3d1,Ric8b,Utp20,Ptprq,Osbp2,Abca13,Adamts2,Hic1,Plekhm1,Itgb1bp1,Fancm,Ppp1r36,Vmn1r200,Cntnap3,Naip1,Psme1,Dpysl2,2410089E03Rik,Zdhhc8,Dvl3,Prss41,Col11a2,Spink10,Olfr1475
Pkn3,0.138743853417262,0.636943942443548,0.961151964481387,0.704737338099848,0.813510969309897,0.711394033801078,0.711394033801078,0.850591187014752,0.850591187014752,0.732642695470088,1,0.776403823507868,0.819275520552553,0.90979162867478,0.549659514311509,0.317529164748517,0.0475524253532196,0.949556785039983,0.742979310482595,0.207991047996471,0.000225560579669237,0.000415464004970343,0.000189797639720125,0.000189797639720125,0.00180425714208448,0.0399552355241836,0.0399552355241836,0.761529323609846,0.953761835532075,0.587276081235691,0.533867555909094,0.807834011255912,0.771805625126922,0.779914057715206,0.916971635569582,0.597341573312131,0.20974991113339,0.238276448903448,0.238276448903448,0.122789225067756,0.302794852554355,0.302794852554355,0.302794852554355,0.302794852554355,0.279510260748707,0.985691583838579,0.998195417909955,0.478478193756749,0.113538980465633,0.816863266265827,0.750712169106165,0.846129200040139,0.997125927276979,0.549544691266392,0.195421378948539,0.592465910116299,0.821776722643964,0.821776722643964,0.652976786533883,0.718508508971801,0.559754545373505,0.138867959782582,0.525741144624055,0.678420109872088,0.722908787568769
Lrrc55,0.932889737013704,0.668211959878987,0.185249204069941,0.759565196439149,0.939195518492327,0.582508421074074,0.566343945124822,0.681806452604433,0.729297085544344,0.915156038157014,0.776403823507868,1,0.668262489907806,0.633257282102301,0.417955583209434,0.286259997232374,0.885585395227322,0.16593269667056,0.471081779011186,0.156353115557001,0.599359530063639,0.728227595935166,0.812651692208189,0.812651692208189,0.446287132830679,0.164543984250448,0.164543984250448,0.148868140395049,0.43013628801034,0.434984931617673,0.531533186686811,0.550989054129315,0.358786128498456,0.32081052458603,0.381626068349052,0.438886518261933,0.722942226483992,0.42734390609192,0.42734390609192,0.172838077837303,0.532955967222861,0.532955967222861,0.532955967222861,0.532955967222861,0.520865486963997,0.665671098060584,0.62890839561947,0.933155083074532,0.1348777377953,0.256073533175587,0.728646420620739,0.406581811326656,0.472298388716388,0.718574388770595,0.729089250736046,0.611361838062266,0.600933700799545,0.600933700799545,0.542470146972778,0.582909711942764,0.513917895747994,0.761614147440715,0.874519572141405,0.784331021650811,0.399127326662435
Olfr1225,0.483076013643189,0.286993081643512,0.185249204069941,0.341124349689913,0.65136551072855,0.878671829856906,0.86079284707582,0.9873508149496,0.991507570272414,0.641966371430763,0.819275520552553,0.668262489907806,1,0.880680851036749,0.633257282102301,0.500424553109378,0.373933337484,0.16593269667056,0.775069031219597,0.156353115557001,0.212359160234854,0.270174226695109,0.565286627644265,0.565286627644265,0.812651692208189,0.164543984250448,0.164543984250448,0.148868140395049,0.893640608916407,0.893189196188707,0.802876143170578,0.791093291180275,0.358786128498456,0.32081052458603,0.381626068349052,0.438886518261933,0.751302882979996,0.722029174883774,0.722029174883774,0.172838077837303,0.972245839842829,0.972245839842829,0.972245839842829,0.972245839842829,0.950014102210134,0.665671098060584,0.62890839561947,0.525372448867978,0.1348777377953,0.256073533175587,0.830487993628582,0.806118294871954,0.774208654548683,0.39874881334254,0.457793464963952,0.611361838062266,0.600933700799545,0.600933700799545,0.765807513923319,0.994514403098486,0.905086217025641,0.269469841055519,0.316225290042573,0.736876092864488,0.607686200954541
Lgr4,0.484990805300881,0.281829529530124,0.141406191688225,0.330745931411782,0.639550033143218,0.896577683660802,0.890733380122206,0.892961619814886,0.905705692642084,0.764622834230924,0.90979162867478,0.633257282102301,0.880680851036749,1,0.501288573583613,0.363650631972947,0.803492258293226,0.164332669084313,0.657468910555042,0.139021450289508,0.313545472121914,0.386579319335045,0.675803602322278,0.675803602322278,0.695421384566667,0.137736477047028,0.137736477047028,0.131521912059516,0.745287179500296,0.766754571012634,0.718618070581805,0.765838078397505,0.320782209420572,0.255161445574702,0.309950951410099,0.427411818258849,0.827190499578865,0.493741602736489,0.493741602736489,0.185705486475782,0.784787831758915,0.784787831758915,0.784787831758915,0.784787831758915,0.886810484997012,0.686021817000544,0.641530103439253,0.543585987843519,0.117071210761746,0.232468979323321,0.979654502235759,0.667355382122995,0.640935417077675,0.492194555896784,0.515086079547677,0.508213992631374,0.51752326549416,0.51752326549416,0.884253621981259,0.982561429122074,0.750943965207411,0.251440161538018,0.29994342049771,0.935042434346994,0.488686376938779
Mertk,0.909361751597707,0.658987954816164,0.141406191688225,0.745238786289708,0.948704593219175,0.592468846437624,0.592426873732529,0.800356220124837,0.831467947791635,0.791572898299737,0.549659514311509,0.417955583209434,0.633257282102301,0.501288573583613,1,0.212555469505547,0.723045595013348,0.164332669084313,0.381969840680498,0.139021450289508,0.812343602856246,0.934100743026721,0.695421384566667,0.695421384566667,0.374008691802968,0.137736477047028,0.137736477047028,0.131521912059516,0.349760682696635,0.390268015307474,0.470037267063524,0.514764021317011,0.320782209420572,0.255161445574702,0.309950951410099,0.427411818258849,0.64527998442544,0.285493556280835,0.285493556280835,0.185705486475782,0.484357785503303,0.484357785503303,0.484357785503303,0.484357785503303,0.465346763314933,0.686021817000544,0.641530103439253,0.941994304914041,0.117071210761746,0.232468979323321,0.628559788742133,0.307991368201345,0.399684928606085,0.770330347198677,0.757848353513739,0.508213992631374,0.51752326549416,0.51752326549416,0.622865408903659,0.616204785700373,0.393963494860022,0.738182506408189,0.85070412807537,0.642342695143348,0.298385413378423
Spinlw1,0.696071772153512,0.857466976654559,0.0422807127328807,0.955386948164266,0.627596252102587,0.401108898342924,0.38633203278174,0.284837544601556,0.388132540229106,0.491736457181028,0.317529164748517,0.286259997232374,0.500424553109378,0.363650631972947,0.212555469505547,1,0.751306131708979,0.00823833411484648,0.108469252642638,0.0133096237540101,0.989467767229608,0.918541453374442,0.479133673046135,0.479133673046135,0.264351543324442,0.0982289448718466,0.0982289448718466,0.00578041073331039,0.0449481991596818,0.0930329443114413,0.316665655973713,0.289731302774405,0.135342378843526,0.136145731100115,0.185181646097261,0.0335009903709103,0.211116448458814,0.173326180726045,0.173326180726045,0.112921724831833,0.34846977964425,0.34846977964425,0.34846977964425,0.34846977964425,0.288859133985755,0.372761971838087,0.338267267170419,0.891262319507574,0.0128993461325443,0.18009275260525,0.0824185427608581,0.0432735933009519,0.0941492210053982,0.99580441123129,0.882158693534727,0.472649946688927,0.478240301511285,0.478240301511285,0.320431462694035,0.221244670890073,0.114371367069356,0.706348518166791,0.975752654891388,0.185198079515608,0.211494923939798
4930443G12Rik,0.0053560148439945,0.143424185404825,0.348727127908038,0.143424185404825,0.435896291371246,0.105619788071896,0.105619788071896,0.0178702206939111,0.0178702206939111,0.0168603451532447,0.0475524253532196,0.885585395227322,0.373933337484,0.803492258293226,0.723045595013348,0.751306131708979,1,0.399495196148695,0.248906156358058,0.0136071223825992,1.21761939199868e-06,4.69529219762156e-07,1.955706422632e-05,1.955706422632e-05,0.00338128379706814,0.0657926002651376,0.0657926002651376,0.126411663418286,0.0289007243042981,0.0375702822868973,0.021662727512001,0.021662727512001,0.230662178505482,0.230662178505482,0.230662178505482,0.399495196148695,0.0116935351338173,0.024493741217986,0.024493741217986,0.0853643232850272,0.190692165503046,0.190692165503046,0.190692165503046,0.190692165503046,0.0289007243042981,0.0877780859826897,0.0877780859826897,0.0350010258250448,0.299546230001989,0.292226363368796,0.021662727512001,0.0840211814504306,0.211819439972236,0.0351775090531142,0.000810579157591752,0.191927068242983,0.137495172792541,0.137495172792541,0.0845628672951692,0.508346547512516,0.0857870008831303,0.0146799012761968,0.184883897860538,0.654897518723801,0.857624029590102
Usp24,0.696310278262013,0.298799347991474,0.729779259001294,0.298799347991474,0.165790869938207,0.818277936907814,0.834330659702574,0.65716987777701,0.669915712717907,0.846349710631176,0.949556785039983,0.16593269667056,0.16593269667056,0.164332669084313,0.164332669084313,0.00823833411484648,0.399495196148695,1,0.354141208085554,0.511485738082334,0.00068526427702235,0.0115957516418974,0.264676004913222,0.264676004913222,0.315711163823556,0.366239591708887,0.366239591708887,0.935727785525373,0.2607679552875,0.662902321442499,0.888655301408746,0.772824175753856,0.772824175753856,0.748608868488786,0.800526693381878,0.474738166701221,0.784050686336163,0.406795699113845,0.406795699113845,0.325500020750024,0.960184661406168,0.960184661406168,0.960184661406168,0.960184661406168,0.943357769358098,0.685905205846337,0.685905205846337,0.399004344485216,0.00151062836969987,0.610548896125695,0.227193255461832,0.195172589540698,0.210046079856845,0.71415372182416,0.415680271998323,0.250309208388271,0.371950431656244,0.371950431656244,0.76307293696794,0.0676824070151089,0.483254451763353,0.452459939603524,0.279361247770765,0.0589805288703791,0.140867442560276
Akap9,0.368977557193821,0.807829724336942,0.501570248347731,0.807829724336942,0.820413978921149,0.884250767221688,0.90713422321514,0.963658230232923,0.972395344246007,0.579509635008474,0.742979310482595,0.471081779011186,0.775069031219597,0.657468910555042,0.381969840680498,0.108469252642638,0.248906156358058,0.354141208085554,1,0.802644283695797,0.0269145664945229,0.015418785700785,0.286743111406087,0.286743111406087,0.515647576722873,0.861536173857112,0.861536173857112,0.700851451641633,0.584180375470566,0.883297651887298,0.826753303181512,0.837633870190234,0.696780917135952,0.689040340583299,0.804182975001594,0.433999991765305,0.926868472923222,0.622990214325409,0.622990214325409,0.908262366851079,0.848614580725109,0.848614580725109,0.848614580725109,0.848614580725109,0.725589688378644,0.893102183322558,0.911967875230557,0.473041627971608,0.0157612714672178,0.833024500027298,0.707601517856879,0.322727046805918,0.377739662506203,0.536621939067299,0.385772046212846,0.585202760054693,0.775520503730382,0.775520503730382,0.866131254064624,0.42545163579512,0.89153129679936,0.234961925914005,0.997570541966154,0.376923473658279,0.377940961083772
Scarb1,0.129148195115069,0.285393133043322,0.526382050498,0.285393133043322,0.181449264911665,0.519496938136202,0.500642573159558,0.615115928068172,0.620423639083873,0.0734314611557374,0.207991047996471,0.156353115557001,0.156353115557001,0.139021450289508,0.139021450289508,0.0133096237540101,0.0136071223825992,0.511485738082334,0.802644283695797,1,0.000107919628197914,0.000760349106853716,0.10459310231158,0.10459310231158,0.114618017690138,0.0947614009797049,0.0947614009797049,0.0969232298705338,0.936179014155059,0.705241776637537,0.494899793922604,0.489937018535339,0.489937018535339,0.433623199286074,0.372838478348257,0.796469055761566,0.490154709816641,0.0580982891237505,0.0580982891237505,0.0871998156185884,0.459691167688617,0.459691167688617,0.459691167688617,0.459691167688617,0.326966430649696,0.0783228991997081,0.0964963172522195,0.0524306304902478,0.00132651337204666,0.0799293900009422,0.974575995984032,0.625177661582218,0.554798354522298,0.128190831563993,0.125542852910144,0.0138381770867371,0.0818223778707839,0.0818223778707839,0.751732727906739,0.097248437414151,0.706905798896242,0.0290907832995709,0.21854598417381,0.0462533164300627,0.0828971348330825
